,area,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category
22,2,5b90484023a2e6002c7b7e15,Underdogs Too,37.75679366202595,-122.5069305303259,Mexican
23,2,4a73619af964a52050dc1fe3,Toyose,37.75307688473011,-122.50469313673902,Korean
24,2,4a0f5f06f964a52056761fe3,The Pizza Place on Noriega,37.75282490672379,-122.5055330412244,Pizza
25,2,55dd4192498ee15d2ea9da76,Papa Mak's Burgers,37.752871133424016,-122.50423651265706,Burgers
26,2,4a9d838ff964a520633820e3,Hong's Kitchen,37.7528701559139,-122.50564686611975,Chinese
27,2,56d74386cd10dff01acdb949,Yonkers Cafe,37.752888303530796,-122.5046855260239,Café
28,2,4a664abcf964a52056c81fe3,La Playa Taqueria,37.75287430502675,-122.50471858446332,Tacos
29,2,50e25e40e4b0c9709661255c,Cafe Noriega,37.752717,-122.508215,Diner
30,2,52be6eb6498eb3256dfffb97,Dr. Alf's Pop-up Shop,37.751396,-122.501617,Food Truck
31,2,4bec8958c43f2d7fd40fdcd9,The Garage,37.75305769787882,-122.50462283351582,Food Court
32,2,4f324a5619836c91c7c92296,Big Wong Restaurant,37.752692,-122.505771,Chinese
33,2,572549ac498e31b01844fdc4,Churn Urban Creamery,37.756865,-122.502202,Ice Cream
34,2,51b4233d498ecfb06cd07116,Booka,37.751590728759766,-122.50323486328125,American
35,2,4a75d11af964a52059e11fe3,Sea Biscuit Cafe & Wine Bar,37.752879262522235,-122.50465599000933,Coffee Shop
36,2,4cef1e637b9437043f103153,Tryptofan Comatose,37.753243,-122.500053,American
37,2,519f86f7498e987ba249a7e3,One Cup At A Time,37.752826,-122.504664,Café
38,2,4e654293d4c06542ac28ff2f,Mel's BBQ Pit,37.7525714025141,-122.50307321614599,BBQ
39,2,4f44be4019836ed0019633be,Deans Deli and Catering,37.752997,-122.506475,Food
40,2,4f324f5d19836c91c7cb18e1,Raja Cuisine of India,37.756014,-122.507774,Indian
41,2,57005037cd100fa4a2babe48,chrun,37.756365,-122.500275,Ice Cream
42,2,4eb8412de30006eb13504e8a,Water Fountain First Floor Low Side,37.749136,-122.499629,Coffee Shop
43,2,4f322ace19836c91c7bcc7eb,Silver Lake Seafood Restaurant,37.746815,-122.502835,Food
44,2,4ba83f78f964a5203dd339e3,Win Fook Chinese Restaurant,37.752874345926735,-122.50422916510826,Chinese
45,2,529d042f11d29f169db68cd6,WinFook Chinese Restaurant,37.753008941928016,-122.50427484512329,Chinese
46,3,4a354111f964a520ad9c1fe3,Outerlands,37.760358542269024,-122.50502226088474,American
47,3,4a139e14f964a520f0771fe3,Trouble Coffee,37.76033350637597,-122.50536918640137,Coffee Shop
48,3,4383b100f964a520fb2a1fe3,Java Beach Cafe,37.7603680246456,-122.5092716253621,Café
49,3,43cc06a3f964a520c72d1fe3,Beach Chalet Brewery & Restaurant,37.769445700000006,-122.51036355,American
50,3,55876ba3498e08016ede6a73,Hook Fish Co,37.762322600318484,-122.50682653244286,Seafood
51,3,4a90954ff964a520a61820e3,Other Avenues Food Store,37.760615133060845,-122.50425470608933,Grocery Store
52,3,4a91c857f964a520c81b20e3,Judahlicious,37.760612379607466,-122.50396841567014,Vegetarian / Vegan
53,3,43d3ad1df964a520222e1fe3,Park Chalet Garden Restaurant,37.7694902140841,-122.50996845550743,Brewery
54,3,4a90b5b7f964a520361920e3,Thanh Long,37.76030488455434,-122.50605407918795,Vietnamese
55,3,43fa0185f964a520d82f1fe3,Celia's by the Beach,37.76035506283895,-122.50518179271862,Mexican
56,3,49bd4db7f964a52066541fe3,Golden Gate Indian Cuisine and Pizza,37.76071880406447,-122.5055035907829,Indian
57,3,5b68ff0964c8e1002c33b795,Sri Thai Cuisine,37.76394,-122.50782,Thai
58,3,44427842f964a52049321fe3,Sea Breeze Cafe,37.76058629925474,-122.50452849002313,Breakfast
59,3,4f7a311fe4b041c95d550ca8,Mediterranean Cafe,37.76060619400541,-122.50343600303347,Mediterranean
60,3,4af4f086f964a52093f721e3,Thai Cottage,37.76034422492588,-122.50556649426007,Thai
61,3,4a51716ef964a5200cb11fe3,Mango Medley,37.760385962692546,-122.50412673897344,Asian
62,3,4e7e939d8b81e66003944d81,Sunset Tamales,37.75961685180664,-122.50354766845703,Mexican
63,3,540a6e1f498ebb802da39cb9,Jika Ramen & Sushi House,37.762531213215155,-122.50010239945097,Ramen
64,3,59697a258d0a536683adf363,Shucktruck,37.76147308652838,-122.50982827374474,Food Truck
65,3,4a2c11a3f964a52019971fe3,El Beach Burrito #BeachBurritoSF,37.76065236534459,-122.50406026628949,Mexican
66,3,4d49005ca0ef54815fd6edf6,Roach Couch,37.762755250000005,-122.49961928999998,Food Truck
67,3,58f6825c2bf9a97610384ad3,Coffee Unified,37.7587057,-122.50260509999998,Coffee Shop
68,3,53c308d9498eb9047959062a,Buu's Beach Chalet,37.75984,-122.500922,BBQ
69,3,4c3e051fca012d7f2ae72ebe,Pappatino's,37.7675285,-122.5041295,Sandwiches
70,3,4f32206819836c91c7b8a806,Great Wall Chinese Restaurant,37.762265,-122.506422,Food
71,3,500a3d86e4b0c2a4dfce5b0f,FridayNightDinner@Amto'sHouse,37.75923929860715,-122.50776712735883,Middle Eastern
72,3,5806c53138fa48321106a825,Brazilian Breads,37.762307,-122.499973,Bakery
73,3,5803070238fa797fde2399c3,Gold Curry,37.76236849999999,-122.5000592,Japanese
74,3,4e9a23fa30f87c966c29704a,Magic Curry Kart,37.76503001219639,-122.50160002219098,Thai
75,3,5043f8e2e4b00a580560990c,Island Mermaid,37.7593749,-122.5108057,American
76,4,4b81adfbf964a5205cb730e3,Sutro's at Cliff House,37.77856667677347,-122.5139507649399,Seafood
77,4,4a05dcf9f964a5208d721fe3,The Bistro at Cliff House,37.77850996546156,-122.51399984244019,American
78,4,4a8f060af964a5209e1320e3,SFVAMC Cafeteria and Canteen,37.78307218362109,-122.50417593494905,Cafeteria
79,4,4bf0588dd5bc0f470f366921,Cliff House,37.77851666608359,-122.51399517059326,American
80,4,4a6bf605f964a52053d01fe3,Louis' Restaurant,37.7793113507008,-122.51276417542256,Diner
81,4,4b88838af964a5206ffd31e3,Hakka Restaurant,37.7732,-122.50592,Chinese
82,4,51f04c098bbd734b7efa61f5,Kawika's Ocean Beach Deli,37.77465676355967,-122.51020481273521,Deli / Bodega
83,4,5404a5c5498e173768dfada4,Seal Rock Inn Restaurant,37.7799329144281,-122.50955244344584,American
84,4,5709bd29498ec708768bdc30,Chez Bachan,37.777108,-122.501865,Japanese
85,4,4ac25f60f964a520dc9820e3,Hunan Cafe #2,37.773540134210016,-122.50672296890218,Chinese
86,4,4b0367c4f964a520354f22e3,Empero Taste,37.77558426901059,-122.50255344443016,Chinese
87,4,53122cb911d2df9a55fb2540,TJ Cafe,37.77479684588236,-122.5102504747894,Café
88,4,59d994da1fa7634cf50e96be,Feng Ze Yuan 餘味館 (Feng Ze Yuan),37.775132,-122.506124,Cantonese
89,5,4daf41f06e814e9939f361d6,Hot Dog Bills,37.709772148856,-122.49690260938505,Hot Dogs
90,5,4c92824df600236a8ba6bd32,The Olympic Club Golf Course Snack Shop,37.7092978025631,-122.49460327218374,Snacks
91,5,5483892a498e11594c8dd1fb,Moffle Waffle,37.70896815873618,-122.4851084074027,Food Truck
92,6,4b7a016cf964a520b61e2fe3,Noah's Bagels,37.73245005953109,-122.48996257781982,Bagels
93,6,4e162a98aeb7e76b4f1b9594,Chipotle Mexican Grill,37.73278250754399,-122.49007829233899,Mexican
94,6,4a809dc6f964a520b6f51fe3,YUYU Sushi,37.733054811945415,-122.49070261672016,Sushi
95,6,4be8a8f9ee96c928bd69febf,Cypress Grill,37.724821270795154,-122.49377027510782,American
96,6,507cd2f8e4b0f570f9effb56,The Bricks at Mary Ward,37.72379058639355,-122.48339498692006,Pizza
97,6,4c6f1c3db5a5236a9f4e4c52,Cantina,37.72362377080301,-122.48338448058358,Pizza
98,6,4e9dd208dab4aec5720fb6b0,Lowell High School Cafeteria,37.73002106201921,-122.48361054781786,Café
99,6,4ba1336cf964a5207aa137e3,Cafè in the Park,37.72432716559551,-122.48419046401976,Cafeteria
100,6,4eb1819c6c25700faa579383,Driskill's Deli,37.72482,-122.49836,Deli / Bodega
101,6,4eb18f62b8035a99ee3f4360,CSCS@CSCC,37.725069,-122.493326,American
102,6,4ee15cfe0e01e3534fa2b581,The Burrito Place,37.72426401626765,-122.4841135215148,Burritos
103,6,4e6eac39a809952e238de379,The DC,37.72350610664491,-122.48347236780641,Café
104,7,58b76a25fc5a5f1dcd7b248d,"Andytown Roastery, Training Lab & Coffee Supply",37.742142085707165,-122.49856601193528,Coffee Shop
105,7,4a90c961f964a520751920e3,Rice Garden,37.73322125886823,-122.48990367235506,Chinese
106,7,4b78acfdf964a52063dd2ee3,Dumpling Kitchen,37.74249006365133,-122.48705915184706,Dumplings
107,7,5070aafd498e62f9b503da5e,Peet's Coffee & Tea,37.733589,-122.489709,Coffee Shop
108,7,4b8f494ff964a520715033e3,Gene's Liquor & Deli,37.742384443021436,-122.489760185854,Liquor Store
109,7,4a39a40bf964a520a69f1fe3,Kingdom of Dumpling,37.742675092234,-122.48467921243565,Dumplings
110,7,4a0f4909f964a52047761fe3,Shin Toe Bul Yi,37.742488770621385,-122.48762952585633,Korean
111,7,4b01d145f964a520b04522e3,Ono Hawaiian BBQ,37.733825393675744,-122.48944070064378,Hawaiian
112,7,51e2ffc9498eb7f2c84a1f04,Kingdom of Dumpling,37.7425344163804,-122.48822976957376,Dumplings
113,7,4a86114cf964a520480020e3,Parkside Tavern,37.74267218305755,-122.48716050410408,Gastropub
114,7,59d2e347237dee5208cbee53,After Hours,37.742176320139876,-122.49894691565898,Bar
115,7,57b7af86498e3e263095efc9,Fiery Hot Pot Buffet,37.74280989993256,-122.48381187912098,Chinese
116,7,4a750e56f964a5206ae01fe3,Taraval Okazu Ya Restaurant,37.74263262683155,-122.48491223345114,Sushi
117,7,4c80518374d7b60c92da6cd8,Ristorante Marcello,37.74259737134165,-122.48868254878488,Italian
118,7,4af9013ff964a520cf1022e3,T28 Bakery and Cafe,37.74255955704313,-122.48528384519466,Chinese
119,7,5aaf048de0c0c97282aa8e97,Ahipoki,37.733506,-122.489891,Hawaiian
120,7,4b52693ff964a520007c27e3,Eagle Pizzeria,37.742719215186085,-122.48457475811482,Pizza
121,7,4ae217faf964a520a58a21e3,Ming's Diner,37.74245935704189,-122.48917089643746,Chinese
122,7,5273067a11d22a098061c679,Zhong Shan Restaurant,37.7423375477721,-122.49035179021,Chinese
123,7,4a6bd886f964a52013d01fe3,North Beach Pizza,37.74211156699797,-122.49903629259376,Pizza
124,7,5aea242f628c83002c960cae,Foam,37.74257196816372,-122.48506752348868,Bubble Tea
125,7,4eea6f00f9ab8fc95f202984,Rolling Out,37.742775160440196,-122.48475305140774,Café
126,7,4a273a1cf964a5206a911fe3,Vanida Thai Kitchen,37.74216976916046,-122.49902112157459,Thai
127,7,4a90d20bf964a520911920e3,The Spot Lounge,37.74226981664292,-122.49118442703626,Korean
128,7,520fbe4b11d28a5355c2bda6,Noodle House,37.73365671119974,-122.48959829272405,Asian
129,7,4fa4a972e4b0e7038abbe1e0,Ginger Takes the Cake,37.73843234985709,-122.4944875041733,Cupcakes
130,8,4abd79c6f964a5208e8a20e3,Cheung Hing,37.75374966122286,-122.48891064213227,Chinese
131,8,557261bf498edb3cc0a2d12e,TJ Brewed Tea and Real Fruit (TJ Cups),37.75356073319337,-122.49002847202918,Bubble Tea
132,8,49f5fab6f964a520e26b1fe3,Polly Ann Ice Cream,37.75345428936512,-122.49776512384413,Ice Cream
133,8,4ae02b3ff964a520487e21e3,Ming Tai Wun Tun Noodle,37.753544250616294,-122.49021938298382,Chinese
134,8,4adbc834f964a5209c2a21e3,Quan Ngon Vietnamese Noodle House,37.75362370499304,-122.4905493004206,Vietnamese
135,8,4a67ca5bf964a5200fca1fe3,S&T Hong Kong Seafood,37.75370241972955,-122.49127836453927,Dim Sum
136,8,4b9a1de6f964a520a29f35e3,Oriental Seafood Restaurant,37.75374105334509,-122.49083694239613,Chinese
137,8,56fe15cacd100ab4c7fb0fe7,Underground Grill King,37.753366,-122.490934,Taiwanese
138,8,5bccffc06fd626002c7096a2,Tea Kee Cafe,37.75345,-122.49024,Cantonese
139,8,5bc3e03a38f2160025e5beb9,Hang Out Spot,37.753487,-122.49008,Chinese
140,8,4adbb79ff964a520302a21e3,Eggettes,37.753344900971854,-122.49754249149024,Desserts
141,8,4b807d22f964a520027730e3,Mongkok Dim Sum,37.75375798966944,-122.49004604482275,Dim Sum
142,8,5ac84d31286fda1ffcd8bc04,Bliss Sweet,37.753983,-122.49028,Bubble Tea
143,8,4b60b8caf964a520e9f529e3,Domino's Pizza,37.75354759991701,-122.49713480472565,Pizza
144,8,4bd38485a8b3a593483a6a5f,Tak Kee Lee,37.753568899541406,-122.48998286093243,Chinese
145,8,4ba6619df964a5204b4c39e3,Donut Time,37.75365087424871,-122.48943921557945,Donuts
146,8,4bf0722521072d7f1ffc1f8b,Starbucks,37.754201,-122.488825,Coffee Shop
147,8,5b39838e237dee002c82d451,The Place,37.753459,-122.491155,Asian
148,8,5c02e7935ba046002c49e6fb,Boss Bakery,37.753704,-122.49087,Bakery
149,8,4b9ae7bdf964a52094e135e3,SUBWAY,37.753759100058545,-122.49079875541634,Sandwiches
150,8,4f08ea3ae4b0ef60ee1736ad,WC Smokehouse,37.74572426781154,-122.49822895915584,BBQ
151,8,4e5bee078877c8a76e05cb94,SI Commons,37.748547754315155,-122.49605626456211,Food
152,8,4dc3d818d22dafda2f7b3998,Three Star Restaurant,37.75349171171992,-122.49067406626509,Food
153,8,4e4cc802bd413c4cc66c1e4f,Marisole's Bar & Restaurant,37.747377274116594,-122.49294003893527,Restaurant
154,8,4ebdd59129c25ce5a116081a,Mama Thai Cooking Club,37.75780574884876,-122.4980963249382,Thai
155,8,4f32578419836c91c7ce46bc,Northwest Wine Co,37.752473,-122.483872,Food
156,8,4c7a9b2ea8683704cd1f144d,Holloway Bed And Breakfast,37.75331498460226,-122.49227130578012,Breakfast
157,8,5413d45a498edbe9410daa5d,Bubble Tea & Dessert Cafe,37.75398223901287,-122.490292773866,Bubble Tea
158,8,4f3256cf19836c91c7cdff13,Johnson Shiu,37.753624,-122.490519,Steakhouse
159,8,533241d9498e964b11b196ae,El Burrito Express delivery (EBX),37.75462051486278,-122.49283503153355,Mexican
160,9,531d35de498ed102aad79151,Terra Cotta Warrior,37.761117504945446,-122.48961184845514,Chinese
161,9,4b07655af964a52018fd22e3,The Pot's,37.76122481160582,-122.49077982733972,Chinese
162,9,4aa028cdf964a5208c3e20e3,Tazaki Sushi,37.760848588032424,-122.49890792194431,Sushi
163,9,4b786faef964a5202bce2ee3,Yan Yan Seafood Restaurant,37.7611571949785,-122.48638122777868,Chinese
164,9,4e48803efa76a07fde75a278,Cookie Stand On 34th,37.76067826327747,-122.49507885089598,Bakery
165,10,5b2192aedab4b1002c999366,Violet’s,37.782011605335526,-122.48398043131773,Restaurant
166,10,42ec1480f964a520a1261fe3,PPQ Dungeness Island,37.782103755106675,-122.48446070433019,Seafood
167,10,56995964498e62132be29321,Fiorella,37.782004173152416,-122.48455391957535,Italian
168,10,4f4c3b8ae4b0f9202359da21,Cassava,37.775721593034724,-122.49670186250842,New American
169,10,4a062117f964a520bb721fe3,Gordo Taqueria,37.78216178702004,-122.48365474000613,Burritos
170,10,4e7fd43ebe7b414d61ef63d8,Purple Kow,37.775816,-122.497783,Bubble Tea
171,10,52c74e73498e2c610807c6b8,La Promenade Café,37.775635869888376,-122.49814424267949,Café
172,10,5387b97f498e1b0d8c0ac95b,Marla Bakery,37.77555172233511,-122.49776750221965,Bakery
173,10,3fd66200f964a520d3ec1ee3,Simple Pleasures Cafe,37.77590820018698,-122.49580979347229,Café
174,10,5941f709898bdc060880ee9c,Jiangnan Cuisine,37.77588961511461,-122.49561552630354,Chinese
175,10,50cce6e4e4b0cc5bbf624282,Shai Lai Seafood Restaurant,37.77996490138191,-122.48675884837057,Dim Sum
176,10,4ceb52b2948f224bdf58005e,Kufu-ya Japanese Restaurant,37.779641472968756,-122.49458119657575,Japanese
177,10,4b070b96f964a52023f622e3,Kim Son Restaurant,37.77576039766979,-122.49773984785836,Vietnamese
178,10,4af5d67ff964a52094fd21e3,Seakor Polish Deli & European Foods,37.780033652666944,-122.48355293957444,Deli / Bodega
179,10,569d3be5498eb5f352825fd1,Butter Love Bakeshop,37.775634534321526,-122.49873861353957,Bakery
180,10,589f9cd575e13747e9a6b8c1,Mr. Bánh Mì,37.775699765993835,-122.49749079747782,Sandwiches
181,10,50df5bb0e4b028f656e569cb,Bambu Desserts & Drinks,37.78023130654443,-122.48472048426947,Café
182,10,4c6703e4e1da1b8dd0c79cc3,The Pizza Joint,37.77615,-122.49182,Pizza
183,10,4a676d0bf964a52066c91fe3,Cafe Enchante,37.78002257709938,-122.48562214562958,Café
184,10,49eb6c30f964a520d7661fe3,Hard Knox Cafe,37.78199566969189,-122.48582180026017,Southern / Soul
185,10,4b6ee022f964a52082ce2ce3,Golden Chariot,37.77676622076109,-122.49394268075164,Bakery
186,10,4b3e8a8ff964a520b29e25e3,The Art Bistro,37.77981011118769,-122.49322719780434,Coffee Shop
187,10,4b5cc44cf964a520fd4229e3,Balboa Produce,37.77457006105738,-122.49701601005627,Café
188,10,3fd66200f964a52001ed1ee3,Pacific Cafe,37.77978225449428,-122.49442817178449,Seafood
189,10,49fa3040f964a520d46d1fe3,Shanghai House,37.7756810538322,-122.49805594694884,Chinese
190,10,505a8013e4b08096cab04de2,Daigo Sushi,37.782017897015685,-122.48585594220593,Sushi
191,10,4a779c1ef964a520e7e41fe3,Jang Soo BBQ,37.779977722859925,-122.48713898643531,Korean
192,10,58a14c5d16f000694e6b9ee9,Saltroot Café,37.78177393374312,-122.49125244169433,Café
193,10,3fd66200f964a520efec1ee3,Garden House Cafe,37.78161360384629,-122.49273426600784,Sandwiches
194,10,4bde0311e75c0f47488cc603,Little Henry's,37.775789551187124,-122.49741734513468,Italian
195,11,5257393211d2fd3560889678,Taqueria Dos Charros,37.71784461900247,-122.4741412359509,Mexican
196,11,4ab30236f964a520466d20e3,Holy Trinity Center,37.714081227266895,-122.48305982581438,Church
197,11,4c3f4ee8d7fad13af45104da,Norman's Liquor,37.71437793025596,-122.46948207704314,Convenience Store
198,11,4b7f38cdf964a520362030e3,Hall of Flame Burger,37.717599404087025,-122.47391632685625,Burgers
199,11,59dedbfb5161131b0a1ee06d,Wow Thai Bistro,37.714116,-122.469061,Thai
200,11,4fd41b39e4b0191b9c3f95c9,Spressa Coffee Bar,37.71780699670441,-122.47415399613752,Coffee Shop
201,11,5b0dfa8c112c6c002cfcbac0,Cooksoo Truck,37.71459729404501,-122.4716545366593,Food Truck
202,11,4c930150ac79b71319694d21,San Francisco Golf Club,37.712458641177584,-122.47688373259898,Golf Course
203,11,580307d238fa2724ad76e74a,Fang Yuan Kitchen,37.71807099999999,-122.474295,Chinese
204,11,4ec8bf196da1d109301fbf18,The Spot,37.719631299286775,-122.48030523180223,Korean
205,11,4e25c586227197a9df0ccea2,House Of Deréon,37.70958564136315,-122.46813269706585,Bakery
206,11,4f667c10e4b087553ec4c80f,Sidebar Cafe,37.71001576974843,-122.48281462844409,American
207,11,56343465498e0e6662abacc3,Fei Kitchen,37.718004,-122.474208,Chinese
208,11,51c7adbf498ef321233303a3,JaDa's Stone-Baked Pies,37.717335,-122.467869,Pizza
209,11,4c45c0d7f97fbe9aeff4bc30,Café Reina,37.717571238376145,-122.47415509577594,Coffee Shop
210,11,5233d27311d2cb47b6b3ea86,Ingleside Pizza,37.71447759648206,-122.47017685400108,Pizza
211,11,4f7ba65fe4b0f95966da8799,Southern Belle's kitchen,37.714275,-122.468003,Restaurant
212,11,4c5a3a9804f9be9a9b78f160,"camino corner, millbrea, ca",37.714098,-122.469435,Breakfast
213,11,4e33419afa76f00388bf82f9,Blue Bottle Coffee Co.,37.71936679184961,-122.48315731669624,Coffee Shop
214,11,5802b3ced67c4518d9a073de,Aquarius Tea Bar,37.71766,-122.474144,Bubble Tea
215,11,4eadc196490170218c6e8b88,Cafe Beiner,37.717703,-122.474209,Café
216,11,4b5d0b33f964a520375029e3,Papa John's Pizza,37.717689996150355,-122.47386243956657,Pizza
217,11,57a001d3498e4de77a193765,Poke Kana,37.71766,-122.474014,Poke Place
218,11,4e877ad2b634ff259786ea43,Lobaugh Meat Smoking Party,37.7177127,-122.4768183,BBQ
219,11,5288394411d2aa92d03da463,Taco Noche Libre,37.71731840488695,-122.4679729372941,Mexican
220,11,4d6dc99b38363704b77f9ed0,Oceanview Buffet Hot Pot,37.71034905863496,-122.4678145247107,Asian
221,11,50bc0b44e4b0118a6200fee6,Friendsgiving,37.72013,-122.48138,Chinese
222,11,4f106ae2e4b0253d4b989ff9,Cafe Miri's,37.709608,-122.467989,Café
223,11,4c801981dc018cfae279b96c,Frozen Cup,37.717568,-122.474514,Ice Cream
224,12,5a3b267d4940bc2abc94d088,Marugame Udon,37.72753502992446,-122.47614774426498,Udon
225,12,5b09e2e398fbfc002c028929,Shihlin Taiwan Street Snacks 士林臺灣小吃,37.727817534627626,-122.47646649433597,Taiwanese
226,12,4a8972e5f964a5200b0820e3,McDonald's,37.7264084,-122.4763127,Fast Food
227,12,55145ef3498e4d9691a639d5,Blaze Pizza,37.727931,-122.476536,Pizza
228,12,5b942774deb4950025220c76,85C Bakery Cafe - Stonestown,37.72791847111096,-122.47628171618449,Bakery
229,12,573b2c2e38faeff59fd2bb9a,Marketplace Cafe,37.726605654060464,-122.47750103473663,Café
230,12,4b7715bff964a520d27b2ee3,Stonestown Galleria Food Court,37.72803126482387,-122.47708797454834,Food Court
231,12,5227b1b08bfdf21a788fc5a0,Peet's Coffee & Tea,37.727715,-122.476555,Coffee Shop
232,12,4aecaa99f964a52019ca21e3,Boudin Bakery Café Stonestown,37.728669,-122.476886,Bakery
233,12,46d715faf964a5206c4a1fe3,Olive Garden,37.72743193152167,-122.47621065614784,Italian
234,12,5adced10829b0c3e3ba14268,Eggxotic,37.72786806401975,-122.47671050075766,Desserts
235,12,4ac8eec6f964a52062bd20e3,Stonestown Farmers Market,37.730126917341096,-122.47915000470392,Farmer's Market
236,12,4b5ba39ff964a520db0c29e3,See's Candies,37.72787026212226,-122.47695621960317,Candy Store
237,12,47f191bdf964a5208d4e1fe3,Panda Express,37.72785431561873,-122.47691789721206,Chinese
238,12,4a45130cf964a520bca71fe3,Starbucks,37.72795856,-122.4768031,Coffee Shop
239,12,5c15df1c838e59002cb89455,Yi Fang Taiwan Fruit Tea,37.728126,-122.477218,Bubble Tea
240,12,573b2c2f38faeff59fd2c102,Espresso Bar,37.72655898181562,-122.47753322124481,Café
241,12,4ad4e412f964a52079fc20e3,Natural Sensations,37.72202083586753,-122.4786118142431,Juice Bar
242,12,4b3fd429f964a520e3af25e3,Cocola Bakery,37.72784218971036,-122.4767595204661,Bakery
243,12,4aa0126af964a5202b3e20e3,Cafe Rosso,37.722881250301704,-122.48044244333092,Café
244,12,529d49c111d27cfebb6c8740,La Baguette,37.72716748968099,-122.47723824286889,Bakery
245,12,589bbdf00593e13bc254ebb8,Peet's Coffee & Tea,37.721102369383594,-122.47824668884277,Coffee Shop
246,12,523b598711d27a43cfa0a523,Chipotle Mexican Grill,37.72759230424733,-122.47608014372254,Mexican
247,12,5bf87ffec8b2fb002ccb64cf,Tosai,37.727906,-122.476839,Japanese
248,12,4a7bcb46f964a520cceb1fe3,Station Cafe,37.72155981359385,-122.4755843417909,Café
249,12,56a41b35498e83d8f83a32af,Quickly 快可立,37.72785246535483,-122.47676620051051,Bubble Tea
250,12,4ad4e440f964a5207bfc20e3,Café 101,37.722028892623854,-122.47850942922037,Café
251,12,4ad0f08df964a52059db20e3,Great Steak,37.727954,-122.476628,Sandwiches
252,12,5144a104e4b07022e79fa5dc,SUBWAY,37.73007753155457,-122.47613067349687,Sandwiches
253,12,56b69511498e74a4e7826ef2,TFM,37.72765052102631,-122.47703135867114,Bubble Tea
254,13,5a09ff61123a19029d2640d1,Ballast Coffee,37.73755219211939,-122.46945399580734,Coffee Shop
255,13,4a997d40f964a5209d2e20e3,New Taraval Cafe,37.74304790382759,-122.4778212748525,Breakfast
256,13,512831dae4b058a839d3cdac,House of Pancakes,37.742856414095435,-122.47618407011034,Chinese
257,13,59c0054f603d2a17e378089a,Simmer,37.74283576199769,-122.47765042604632,Chinese
258,13,5195394d498e344eeb952b4f,Trattoria Da Vittorio,37.739295412112625,-122.46759110305597,Italian
259,13,4b5fca25f964a520cecc29e3,KFC / Taco Bell,37.74299880855546,-122.47879452912747,Fast Food
260,13,51e60310498eca96abdd4a22,Super Cue Cafe,37.74292723387853,-122.478606925599,Bubble Tea
261,13,4a770f7cf964a52076e31fe3,Tennessee Grill,37.74300131052843,-122.47849011683736,American
262,13,56a52b02498e66937df2494d,Mr. Bread,37.74303448217439,-122.47717087703009,Bakery
263,13,4a918d27f964a520a81a20e3,Riverside Seafood Restaurant,37.73904599667219,-122.47982160257273,Dim Sum
264,13,4a401dd7f964a5204ea41fe3,Gold Mirror Italian Restaurant,37.74317478584935,-122.47480898704109,Italian
265,13,555cd4e6498e52b9e7bfd9d5,Toast Eatery,37.73920342997497,-122.4677770098945,Diner
